,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
934,2019-05-27,1334.7972187335704,1278.493002210414,1344.7127603198949,1334.7972187335704,1334.7972187335704,-22.55077751708128,-22.55077751708128,-22.55077751708128,-8.87709345887964,-8.87709345887964,-8.87709345887964,-13.673684058201635,-13.673684058201635,-13.673684058201635,0.0,0.0,0.0,1312.246441216489
935,2019-05-28,1335.855762458092,1280.4485211767812,1343.9529359715534,1335.855762458092,1335.855762458092,-23.00975060893281,-23.00975060893281,-23.00975060893281,-9.467416299062087,-9.467416299062087,-9.467416299062087,-13.542334309870721,-13.542334309870721,-13.542334309870721,0.0,0.0,0.0,1312.8460118491591
936,2019-05-29,1336.9143061826132,1281.231011524801,1347.172795960751,1336.9143061826132,1336.9143061826132,-22.839060337995285,-22.839060337995285,-22.839060337995285,-9.487546814364848,-9.487546814364848,-9.487546814364848,-13.35151352363044,-13.35151352363044,-13.35151352363044,0.0,0.0,0.0,1314.075245844618
937,2019-05-30,1337.9728499071348,1284.6822916965946,1345.5458584186454,1337.9728499071348,1337.9728499071348,-22.304347210842526,-22.304347210842526,-22.304347210842526,-9.213960470871893,-9.213960470871893,-9.213960470871893,-13.090386739970631,-13.090386739970631,-13.090386739970631,0.0,0.0,0.0,1315.6685026962923
938,2019-05-31,1339.0313936316563,1286.4916698747263,1350.0585314428315,1339.0313936316563,1339.0313936316563,-21.081899039566522,-21.081899039566522,-21.081899039566522,-8.333847159719618,-8.333847159719618,-8.333847159719618,-12.748051879846905,-12.748051879846905,-12.748051879846905,0.0,0.0,0.0,1317.9494945920899
939,2019-06-03,1342.2070248052207,1289.1459686936014,1353.0676161672316,1342.2070248052207,1342.2070248052207,-20.008994853264337,-20.008994853264337,-20.008994853264337,-8.877093458901578,-8.877093458901578,-8.877093458901578,-11.13190139436276,-11.13190139436276,-11.13190139436276,0.0,0.0,0.0,1322.1980299519564
940,2019-06-04,1343.265568529742,1290.8936831030092,1354.8000749709272,1343.265568529742,1343.265568529742,-19.83534139295536,-19.83534139295536,-19.83534139295536,-9.467416299053793,-9.467416299053793,-9.467416299053793,-10.367925093901569,-10.367925093901569,-10.367925093901569,0.0,0.0,0.0,1323.4302271367867
941,2019-06-05,1344.3241122542636,1292.4839756093866,1355.7486127309253,1344.3241122542636,1344.3241122542636,-18.96825684707258,-18.96825684707258,-18.96825684707258,-9.487546814364293,-9.487546814364293,-9.487546814364293,-9.48071003270829,-9.48071003270829,-9.48071003270829,0.0,0.0,0.0,1325.355855407191
942,2019-06-06,1345.3826559787851,1296.9571611727006,1362.3948349074694,1345.3826559787854,1345.3826559787854,-17.680834531120084,-17.680834531120084,-17.680834531120084,-9.21396047086753,-9.21396047086753,-9.21396047086753,-8.466874060252552,-8.466874060252552,-8.466874060252552,0.0,0.0,0.0,1327.701821447665
943,2019-06-07,1346.4411997033067,1298.9342837325007,1365.1981202297125,1346.4411997033067,1346.4411997033067,-15.659243850249524,-15.659243850249524,-15.659243850249524,-8.333847159675237,-8.333847159675237,-8.333847159675237,-7.32539669057429,-7.32539669057429,-7.32539669057429,0.0,0.0,0.0,1330.781955853057
944,2019-06-10,1349.6168308768708,1305.1326899820044,1368.904699427914,1349.6168308768708,1349.6168308768708,-12.0409209753452,-12.0409209753452,-12.0409209753452,-8.877093458876587,-8.877093458876587,-8.877093458876587,-3.1638275164686114,-3.1638275164686114,-3.1638275164686114,0.0,0.0,0.0,1337.5759099015256
945,2019-06-11,1350.6753746013924,1309.977773636367,1371.7345164014218,1350.6753746013924,1350.6753746013924,-11.021381991701315,-11.021381991701315,-11.021381991701315,-9.467416299088224,-9.467416299088224,-9.467416299088224,-1.5539656926130894,-1.5539656926130894,-1.5539656926130894,0.0,0.0,0.0,1339.6539926096912
946,2019-06-12,1351.733918325914,1310.239078549781,1375.6424217491744,1351.733918325914,1351.733918325914,-9.338459396624836,-9.338459396624836,-9.338459396624836,-9.487546814364654,-9.487546814364654,-9.487546814364654,0.14908741773981835,0.14908741773981835,0.14908741773981835,0.0,0.0,0.0,1342.3954589292891
947,2019-06-13,1352.7924620504355,1312.366309972298,1378.596502852579,1352.7924620504355,1352.7924620504355,-7.283202617756088,-7.283202617756088,-7.283202617756088,-9.213960470875918,-9.213960470875918,-9.213960470875918,1.9307578531198295,1.9307578531198295,1.9307578531198295,0.0,0.0,0.0,1345.5092594326793
948,2019-06-14,1353.851005774957,1317.8164832040684,1380.3811128092916,1353.8510057749572,1353.8510057749572,-4.559496897338433,-4.559496897338433,-4.559496897338433,-8.333847159675503,-8.333847159675503,-8.333847159675503,3.7743502623370704,3.7743502623370704,3.7743502623370704,0.0,0.0,0.0,1349.2915088776185
949,2019-06-17,1357.0266369485212,1325.309105026214,1387.4903287515335,1357.0266369485212,1357.0266369485212,0.608307127136323,0.608307127136323,0.608307127136323,-8.877093458877017,-8.877093458877017,-8.877093458877017,9.485400586013341,9.485400586013341,9.485400586013341,0.0,0.0,0.0,1357.6349440756576
950,2019-06-18,1358.0851806730427,1327.3436816463536,1392.4307718961966,1358.0851806730427,1358.0851806730427,1.912952380254971,1.912952380254971,1.912952380254971,-9.467416299068361,-9.467416299068361,-9.467416299068361,11.380368679323333,11.380368679323333,11.380368679323333,0.0,0.0,0.0,1359.9981330532976
951,2019-06-19,1359.1437243975645,1332.6706877363038,1394.8992087990136,1359.1437243975645,1359.1437243975645,3.748234132138185,3.748234132138185,3.748234132138185,-9.487546814365018,-9.487546814365018,-9.487546814365018,13.235780946503203,13.235780946503203,13.235780946503203,0.0,0.0,0.0,1362.8919585297026
952,2019-06-20,1360.202268122086,1334.0121922066776,1397.8161667777163,1360.202268122086,1360.202268122086,5.817199428245361,5.817199428245361,5.817199428245361,-9.213960470884308,-9.213960470884308,-9.213960470884308,15.031159899129669,15.031159899129669,15.031159899129669,0.0,0.0,0.0,1366.0194675503315
953,2019-06-21,1361.2608118466076,1334.817100581972,1401.396711469927,1361.2608118466076,1361.2608118466076,8.413373358020065,8.413373358020065,8.413373358020065,-8.33384715970019,-8.33384715970019,-8.33384715970019,16.747220517720255,16.747220517720255,16.747220517720255,0.0,0.0,0.0,1369.6741852046275
954,2019-06-24,1364.4364430201717,1345.59152002566,1408.3829393257922,1364.4364430201717,1364.4364430201717,12.378450668890508,12.378450668890508,12.378450668890508,-8.877093458920465,-8.877093458920465,-8.877093458920465,21.255544127810975,21.255544127810975,21.255544127810975,0.0,0.0,0.0,1376.8148936890623
955,2019-06-25,1365.4949867446933,1347.716882262106,1409.8203302214852,1365.4949867446933,1365.4949867446933,13.03593146850332,13.03593146850332,13.03593146850332,-9.467416299071646,-9.467416299071646,-9.467416299071646,22.503347767574965,22.503347767574965,22.503347767574965,0.0,0.0,0.0,1378.5309182131966
956,2019-06-26,1366.5537242174053,1348.0895518000286,1414.6005120326759,1366.5537242174053,1366.5537242174053,14.123169595667033,14.123169595667033,14.123169595667033,-9.487546814365116,-9.487546814365116,-9.487546814365116,23.61071641003215,23.61071641003215,23.61071641003215,0.0,0.0,0.0,1380.6768938130722
957,2019-06-27,1367.6124616901175,1350.5419216564,1414.6042951855309,1367.6124616901175,1367.6124616901175,15.36130381173431,15.36130381173431,15.36130381173431,-9.21396047087759,-9.21396047087759,-9.21396047087759,24.5752642826119,24.5752642826119,24.5752642826119,0.0,0.0,0.0,1382.9737655018519
958,2019-06-28,1368.6711991628292,1355.2786794771382,1419.1056679811663,1368.6711991628292,1368.6711991628292,17.064622593521424,17.064622593521424,17.064622593521424,-8.333847159747199,-8.333847159747199,-8.333847159747199,25.39846975326862,25.39846975326862,25.39846975326862,0.0,0.0,0.0,1385.7358217563506
959,2019-07-01,1371.8474115809652,1358.3231077689393,1422.4484984388223,1371.8474115809652,1371.8474115809652,18.216450472222764,18.216450472222764,18.216450472222764,-8.877093458920895,-8.877093458920895,-8.877093458920895,27.093543931143657,27.093543931143657,27.093543931143657,0.0,0.0,0.0,1390.063862053188
960,2019-07-02,1372.9061490536774,1359.1350410756397,1423.4744833819636,1372.9061490536774,1372.9061490536774,17.976357742671212,17.976357742671212,17.976357742671212,-9.46741629907893,-9.46741629907893,-9.46741629907893,27.443774041750142,27.443774041750142,27.443774041750142,0.0,0.0,0.0,1390.8825067963485
961,2019-07-03,1373.9648865263894,1359.8601320119794,1423.6530708086748,1373.9648865263894,1373.9648865263894,18.229373975466405,18.229373975466405,18.229373975466405,-9.487546814364828,-9.487546814364828,-9.487546814364828,27.71692078983123,27.71692078983123,27.71692078983123,0.0,0.0,0.0,1392.1942605018558
962,2019-07-04,1375.0236239991016,1362.2159133583882,1426.1577766409332,1375.0236239991016,1375.0236239991016,18.72162201014162,18.72162201014162,18.72162201014162,-9.213960470873227,-9.213960470873227,-9.213960470873227,27.935582481014844,27.935582481014844,27.935582481014844,0.0,0.0,0.0,1393.7452460092431
963,2019-07-05,1376.0823614718136,1363.304778693019,1426.751484777541,1376.0823614718136,1376.0823614718136,19.7907784710256,19.7907784710256,19.7907784710256,-8.333847159702817,-8.333847159702817,-8.333847159702817,28.124625630728417,28.124625630728417,28.124625630728417,0.0,0.0,0.0,1395.873139942839
964,2019-07-08,1379.2585738899495,1367.7854296468781,1432.6695460340677,1379.2585738899495,1379.2585738899495,19.90709209226651,19.90709209226651,19.90709209226651,-8.877093458895907,-8.877093458895907,-8.877093458895907,28.784185551162416,28.784185551162416,28.784185551162416,0.0,0.0,0.0,1399.165665982216
965,2019-07-09,1380.3173113626615,1367.7133932294512,1431.7656406823926,1380.3173113626615,1380.3173113626615,19.66000221638249,19.66000221638249,19.66000221638249,-9.467416299070637,-9.467416299070637,-9.467416299070637,29.12741851545313,29.12741851545313,29.12741851545313,0.0,0.0,0.0,1399.977313579044
966,2019-07-10,1381.3760488353735,1367.626807904409,1435.8494603949557,1381.3760488353737,1381.3760488353737,20.08989305656696,20.08989305656696,20.08989305656696,-9.487546814364539,-9.487546814364539,-9.487546814364539,29.577439870931496,29.577439870931496,29.577439870931496,0.0,0.0,0.0,1401.4659418919405
967,2019-07-11,1382.4347863080854,1369.1525067874704,1436.2860640627428,1382.4347863080854,1382.4347863080854,20.945154320814424,20.945154320814424,20.945154320814424,-9.213960470894367,-9.213960470894367,-9.213960470894367,30.159114791708795,30.159114791708795,30.159114791708795,0.0,0.0,0.0,1403.3799406289
968,2019-07-12,1383.4935237807977,1373.2029289157977,1437.4700027008698,1383.4935237807977,1383.4935237807977,22.561045028644358,22.561045028644358,22.561045028644358,-8.333847159749828,-8.333847159749828,-8.333847159749828,30.894892188394184,30.894892188394184,30.894892188394184,0.0,0.0,0.0,1406.0545688094421
969,2019-07-15,1386.6697361989336,1379.3636155766055,1447.3231094479638,1386.6697361989336,1386.6697361989336,25.32531924124331,25.32531924124331,25.32531924124331,-8.877093458849407,-8.877093458849407,-8.877093458849407,34.202412700092715,34.202412700092715,34.202412700092715,0.0,0.0,0.0,1411.9950554401769
970,2019-07-16,1387.7284736716456,1380.3390913784285,1447.5734564219663,1387.7284736716456,1387.7284736716456,26.242905787536586,26.242905787536586,26.242905787536586,-9.467416299062348,-9.467416299062348,-9.467416299062348,35.71032208659893,35.71032208659893,35.71032208659893,0.0,0.0,0.0,1413.9713794591821
971,2019-07-17,1388.7872111443578,1386.6366591758774,1449.1761016615624,1388.7872111443578,1388.7872111443578,27.941447482994793,27.941447482994793,27.941447482994793,-9.4875468143649,-9.4875468143649,-9.4875468143649,37.428994297359694,37.428994297359694,37.428994297359694,0.0,0.0,0.0,1416.7286586273526
972,2019-07-18,1389.8459486170698,1388.0894724818947,1451.3917643191749,1389.8459486170698,1389.8459486170698,30.142026628539718,30.142026628539718,30.142026628539718,-9.213960470874898,-9.213960470874898,-9.213960470874898,39.35598709941461,39.35598709941461,39.35598709941461,0.0,0.0,0.0,1419.9879752456095
973,2019-07-19,1390.9046860897818,1393.0355928509532,1457.2655876052672,1390.9046860897818,1390.9046860897818,33.1500321995384,33.1500321995384,33.1500321995384,-8.33384715972777,-8.33384715972777,-8.33384715972777,41.48387935926617,41.48387935926617,41.48387935926617,0.0,0.0,0.0,1424.0547182893201
974,2019-07-22,1394.0808985079177,1403.8184050089158,1463.9946319188641,1394.0808985079177,1394.0808985079177,40.04934404467484,40.04934404467484,40.04934404467484,-8.877093458892853,-8.877093458892853,-8.877093458892853,48.92643750356769,48.92643750356769,48.92643750356769,0.0,0.0,0.0,1434.1302425525926
975,2019-07-23,1395.1396359806297,1404.8413599665832,1468.8190505393804,1395.1396359806297,1395.1396359806297,42.22181359840653,42.22181359840653,42.22181359840653,-9.467416299081208,-9.467416299081208,-9.467416299081208,51.68922989748773,51.68922989748773,51.68922989748773,0.0,0.0,0.0,1437.3614495790362
976,2019-07-24,1396.1983734533417,1408.3783109321719,1472.3470170044623,1396.1983734533414,1396.1983734533414,45.0603323703965,45.0603323703965,45.0603323703965,-9.487546814364347,-9.487546814364347,-9.487546814364347,54.547879184760845,54.547879184760845,54.547879184760845,0.0,0.0,0.0,1441.2587058237382
977,2019-07-25,1397.2571109260539,1414.2422101717343,1478.1417141427303,1397.2571109260539,1397.2571109260539,48.256772273768426,48.256772273768426,48.256772273768426,-9.213960470855428,-9.213960470855428,-9.213960470855428,57.47073274462386,57.47073274462386,57.47073274462386,0.0,0.0,0.0,1445.5138831998222
978,2019-07-26,1398.3158483987659,1420.5371906394205,1481.8774182893158,1398.3158483987659,1398.3158483987659,52.09017678332328,52.09017678332328,52.09017678332328,-8.333847159705716,-8.333847159705716,-8.333847159705716,60.42402394302899,60.42402394302899,60.42402394302899,0.0,0.0,0.0,1450.4060251820893
979,2019-07-29,1401.4920608169016,1429.0431944474503,1491.860962292383,1401.4920608169016,1401.4920608169016,60.23625733896626,60.23625733896626,60.23625733896626,-8.877093458846353,-8.877093458846353,-8.877093458846353,69.11335079781261,69.11335079781261,69.11335079781261,0.0,0.0,0.0,1461.7283181558678
980,2019-07-30,1402.5507982896138,1433.3882957002415,1498.3941821689689,1402.5507982896138,1402.5507982896138,62.36830963559106,62.36830963559106,62.36830963559106,-9.467416299072914,-9.467416299072914,-9.467416299072914,71.83572593466397,71.83572593466397,71.83572593466397,0.0,0.0,0.0,1464.9191079252048
981,2019-07-31,1403.6095357623258,1438.4185759029576,1501.0754613306742,1403.6095357623258,1403.6095357623258,64.9280158293917,64.9280158293917,64.9280158293917,-9.487546814364709,-9.487546814364709,-9.487546814364709,74.41556264375642,74.41556264375642,74.41556264375642,0.0,0.0,0.0,1468.5375515917174
982,2019-08-01,1404.668273235038,1440.6647229032446,1505.3574619823446,1404.668273235038,1404.668273235038,67.60910436911311,67.60910436911311,67.60910436911311,-9.213960470863817,-9.213960470863817,-9.213960470863817,76.82306483997694,76.82306483997694,76.82306483997694,0.0,0.0,0.0,1472.277377604151
983,2019-08-02,1405.72701070775,1443.1149672186918,1508.480081919351,1405.72701070775,1405.72701070775,70.69793029021989,70.69793029021989,70.69793029021989,-8.33384715968366,-8.33384715968366,-8.33384715968366,79.03177744990354,79.03177744990354,79.03177744990354,0.0,0.0,0.0,1476.4249409979698
984,2019-08-05,1408.903223125886,1454.926737016923,1515.0771564013337,1408.903223125886,1408.903223125886,75.38593098518682,75.38593098518682,75.38593098518682,-8.877093458846781,-8.877093458846781,-8.877093458846781,84.26302444403359,84.26302444403359,84.26302444403359,0.0,0.0,0.0,1484.2891541110728
985,2019-08-06,1409.9619605985981,1455.278401322273,1516.7587815612478,1409.9619605985981,1409.9619605985981,76.03093460692497,76.03093460692497,76.03093460692497,-9.467416299064626,-9.467416299064626,-9.467416299064626,85.4983509059896,85.4983509059896,85.4983509059896,0.0,0.0,0.0,1485.9928952055232
986,2019-08-07,1411.02069807131,1454.6623335244506,1519.1075275039132,1411.02069807131,1411.02069807131,76.98316025217196,76.98316025217196,76.98316025217196,-9.487546814364418,-9.487546814364418,-9.487546814364418,86.47070706653636,86.47070706653636,86.47070706653636,0.0,0.0,0.0,1488.003858323482
987,2019-08-08,1412.0794355440219,1458.8845743790612,1521.8063386576664,1412.0794355440219,1412.0794355440219,77.96890114225425,77.96890114225425,77.96890114225425,-9.2139604708571,-9.2139604708571,-9.2139604708571,87.18286161311136,87.18286161311136,87.18286161311136,0.0,0.0,0.0,1490.0483366862761
988,2019-08-09,1413.138173016734,1458.185498370792,1523.1192040478265,1413.138173016734,1413.138173016734,79.30899516760779,79.30899516760779,79.30899516760779,-8.33384715973067,-8.33384715973067,-8.33384715973067,87.64284232733846,87.64284232733846,87.64284232733846,0.0,0.0,0.0,1492.4471681843418
989,2019-08-12,1416.31438543487,1462.2183975001483,1528.0479448598849,1416.31438543487,1416.31438543487,78.78580561701601,78.78580561701601,78.78580561701601,-8.877093458890231,-8.877093458890231,-8.877093458890231,87.66289907590624,87.66289907590624,87.66289907590624,0.0,0.0,0.0,1495.100191051886
990,2019-08-13,1417.373122907582,1464.217491133121,1526.5596995779617,1417.373122907582,1417.373122907582,77.82106974738169,77.82106974738169,77.82106974738169,-9.467416299056335,-9.467416299056335,-9.467416299056335,87.28848604643802,87.28848604643802,87.28848604643802,0.0,0.0,0.0,1495.1941926549637
991,2019-08-14,1418.4318603802942,1464.68977488578,1526.039252663456,1418.4318603802942,1418.4318603802942,77.28056662752367,77.28056662752367,77.28056662752367,-9.487546814364517,-9.487546814364517,-9.487546814364517,86.76811344188819,86.76811344188819,86.76811344188819,0.0,0.0,0.0,1495.712427007818
992,2019-08-15,1419.4905978530062,1463.7835579690823,1530.863798667181,1419.4905978530064,1419.4905978530064,76.91817127815153,76.91817127815153,76.91817127815153,-9.213960470865489,-9.213960470865489,-9.213960470865489,86.13213174901702,86.13213174901702,86.13213174901702,0.0,0.0,0.0,1496.4087691311577
993,2019-08-16,1420.5493353257184,1465.5212876477426,1529.3730072472351,1420.5493353257184,1420.5493353257184,77.07831967841051,77.07831967841051,77.07831967841051,-8.333847159686288,-8.333847159686288,-8.333847159686288,85.4121668380968,85.4121668380968,85.4121668380968,0.0,0.0,0.0,1497.6276550041289
994,2019-08-19,1423.7255477438543,1465.0205134795917,1529.6374641469233,1423.7255477438543,1423.7255477438543,74.188649164257,74.188649164257,74.188649164257,-8.87709345884373,-8.87709345884373,-8.87709345884373,83.06574262310073,83.06574262310073,83.06574262310073,0.0,0.0,0.0,1497.9141969081113
995,2019-08-20,1424.784285216566,1465.3135338876941,1530.814225905189,1424.784285216566,1424.784285216566,72.85417068223673,72.85417068223673,72.85417068223673,-9.467416299075193,-9.467416299075193,-9.467416299075193,82.32158698131191,82.32158698131191,82.32158698131191,0.0,0.0,0.0,1497.638455898803
996,2019-08-21,1425.8430226892783,1463.792797067482,1531.0432394112436,1425.8430226892783,1425.8430226892783,72.15328413313954,72.15328413313954,72.15328413313954,-9.48754681436423,-9.48754681436423,-9.48754681436423,81.64083094750377,81.64083094750377,81.64083094750377,0.0,0.0,0.0,1497.9963068224179
997,2019-08-22,1426.9017600189902,1465.0296273800166,1528.7271355897485,1426.9017600189902,1426.9017600189902,71.83119772520942,71.83119772520942,71.83119772520942,-9.213960470861123,-9.213960470861123,-9.213960470861123,81.04515819607055,81.04515819607055,81.04515819607055,0.0,0.0,0.0,1498.7329577441997
998,2019-08-23,1427.9604973487023,1468.231173571051,1532.0110225403473,1427.9604973487023,1427.9604973487023,72.21821586693447,72.21821586693447,72.21821586693447,-8.333847159686561,-8.333847159686561,-8.333847159686561,80.55206302662103,80.55206302662103,80.55206302662103,0.0,0.0,0.0,1500.178713215637
999,2019-08-26,1431.1367093378383,1470.732787768385,1533.2790726964704,1431.1367093378383,1431.1367093378383,70.9138317390742,70.9138317390742,70.9138317390742,-8.87709345886567,-8.87709345886567,-8.87709345886567,79.79092519793987,79.79092519793987,79.79092519793987,0.0,0.0,0.0,1502.0505410769124
1000,2019-08-27,1432.19544666755,1470.8410660007205,1535.2400108530317,1432.1954466675497,1432.1954466675497,70.31738089551001,70.31738089551001,70.31738089551001,-9.46741629905533,-9.46741629905533,-9.46741629905533,79.78479719456534,79.78479719456534,79.78479719456534,0.0,0.0,0.0,1502.51282756306
1001,2019-08-28,1433.254183997262,1471.1051147367857,1535.1817197069438,1433.254183997262,1433.254183997262,70.40568056940305,70.40568056940305,70.40568056940305,-9.487546814364983,-9.487546814364983,-9.487546814364983,79.89322738376802,79.89322738376802,79.89322738376802,0.0,0.0,0.0,1503.6598645666652
1002,2019-08-29,1434.3129213269742,1473.8740773272132,1535.4940699577164,1434.3129213269742,1434.3129213269742,70.88891974743575,70.88891974743575,70.88891974743575,-9.213960470882263,-9.213960470882263,-9.213960470882263,80.102880218318,80.102880218318,80.102880218318,0.0,0.0,0.0,1505.20184107441
1003,2019-08-30,1435.3716586566861,1476.2478278390654,1541.1794514724124,1435.3716586566861,1435.3716586566861,72.0617764192548,72.0617764192548,72.0617764192548,-8.333847159733569,-8.333847159733569,-8.333847159733569,80.39562357898838,80.39562357898838,80.39562357898838,0.0,0.0,0.0,1507.433435075941
1004,2019-09-02,1438.547870645822,1479.0371381919626,1544.8519622374981,1438.547870645822,1438.547870645822,72.65258192843147,72.65258192843147,72.65258192843147,-8.877093458887607,-8.877093458887607,-8.877093458887607,81.52967538731907,81.52967538731907,81.52967538731907,0.0,0.0,0.0,1511.2004525742536
1005,2019-09-03,1439.6066079755337,1478.799716065617,1542.2977549217476,1439.6066079755337,1439.6066079755337,72.42872801776687,72.42872801776687,72.42872801776687,-9.467416299058613,-9.467416299058613,-9.467416299058613,81.89614431682548,81.89614431682548,81.89614431682548,0.0,0.0,0.0,1512.0353359933006
1006,2019-09-04,1440.665345305246,1481.3106465875908,1543.982651930394,1440.665345305246,1440.665345305246,72.71561802344253,72.71561802344253,72.71561802344253,-9.48754681436508,-9.48754681436508,-9.48754681436508,82.2031648378076,82.2031648378076,82.2031648378076,0.0,0.0,0.0,1513.3809633286887
1007,2019-09-05,1441.724082634958,1484.4887890071188,1549.9933432772705,1441.724082634958,1441.724082634958,73.2032116480149,73.2032116480149,73.2032116480149,-9.213960470862794,-9.213960470862794,-9.213960470862794,82.41717211887769,82.41717211887769,82.41717211887769,0.0,0.0,0.0,1514.927294282973
1008,2019-09-06,1442.78281996467,1484.367302100134,1547.6774310096744,1442.78281996467,1442.78281996467,74.17111412660894,74.17111412660894,74.17111412660894,-8.333847159711514,-8.333847159711514,-8.333847159711514,82.50496128632047,82.50496128632047,82.50496128632047,0.0,0.0,0.0,1516.9539340912788
1009,2019-09-09,1445.9590319538058,1486.7173374438312,1552.5916139777435,1445.9590319538058,1445.9590319538058,72.82628686357674,72.82628686357674,72.82628686357674,-8.877093458909545,-8.877093458909545,-8.877093458909545,81.70338032248628,81.70338032248628,81.70338032248628,0.0,0.0,0.0,1518.7853188173826
1010,2019-09-10,1447.0177692835177,1486.7677984205711,1548.3425809305909,1447.0177692835177,1447.0177692835177,71.52537329771903,71.52537329771903,71.52537329771903,-9.46741629907747,-9.46741629907747,-9.46741629907747,80.9927895967965,80.9927895967965,80.9927895967965,0.0,0.0,0.0,1518.5431425812367
1011,2019-09-11,1448.0765066132299,1486.1663996096627,1550.6692164148508,1448.0765066132299,1448.0765066132299,70.53850716897918,70.53850716897918,70.53850716897918,-9.487546814364793,-9.487546814364793,-9.487546814364793,80.02605398334397,80.02605398334397,80.02605398334397,0.0,0.0,0.0,1518.615013782209
1012,2019-09-12,1449.1352439429418,1488.7797990412698,1548.8114805899672,1449.1352439429418,1449.1352439429418,69.57576371053399,69.57576371053399,69.57576371053399,-9.213960470871184,-9.213960470871184,-9.213960470871184,78.78972418140519,78.78972418140519,78.78972418140519,0.0,0.0,0.0,1518.7110076534757
1013,2019-09-13,1450.193981272654,1484.8020759348028,1550.1468595871,1450.1939812726537,1450.1939812726537,68.94201260358307,68.94201260358307,68.94201260358307,-8.33384715968946,-8.33384715968946,-8.33384715968946,77.27585976327254,77.27585976327254,77.27585976327254,0.0,0.0,0.0,1519.135993876237
1014,2019-09-16,1453.3701932617898,1483.1006160462553,1550.1986678267265,1453.3701932617898,1453.3701932617898,62.20095948157842,62.20095948157842,62.20095948157842,-8.877093458863044,-8.877093458863044,-8.877093458863044,71.07805294044148,71.07805294044148,71.07805294044148,0.0,0.0,0.0,1515.5711527433682
1015,2019-09-17,1454.4289305915017,1481.0682611408827,1545.681411035243,1454.4289305915017,1454.4289305915017,59.02565010700398,59.02565010700398,59.02565010700398,-9.467416299057604,-9.467416299057604,-9.467416299057604,68.49306640606159,68.49306640606159,68.49306640606159,0.0,0.0,0.0,1513.4545806985057
1016,2019-09-18,1455.4876679212136,1477.2835092757202,1544.5234547246057,1455.4876679212136,1455.4876679212136,56.192109337051974,56.192109337051974,56.192109337051974,-9.487546814364501,-9.487546814364501,-9.487546814364501,65.67965615141647,65.67965615141647,65.67965615141647,0.0,0.0,0.0,1511.6797772582656
1017,2019-09-19,1456.5464052509258,1478.4068180487816,1542.3150675841011,1456.5464052509258,1456.5464052509258,53.45061577900797,53.45061577900797,53.45061577900797,-9.213960470879572,-9.213960470879572,-9.213960470879572,62.66457624988754,62.66457624988754,62.66457624988754,0.0,0.0,0.0,1509.9970210299336
1018,2019-09-20,1457.6051425806377,1477.6243610439283,1541.5153728333964,1457.6051425806377,1457.6051425806377,51.145430894642764,51.145430894642764,51.145430894642764,-8.333847159667403,-8.333847159667403,-8.333847159667403,59.479278054310164,59.479278054310164,59.479278054310164,0.0,0.0,0.0,1508.7505734752804
1019,2019-09-23,1460.7813545697736,1471.6270564214863,1532.3113570787718,1460.7813545697736,1460.7813545697736,40.39533529782262,40.39533529782262,40.39533529782262,-8.877093458884985,-8.877093458884985,-8.877093458884985,49.272428756707605,49.272428756707605,49.272428756707605,0.0,0.0,0.0,1501.1766898675962
1020,2019-09-24,1461.8400918994857,1467.0216313667947,1532.8204490295188,1461.8400918994857,1461.8400918994857,36.32207578037645,36.32207578037645,36.32207578037645,-9.467416299076461,-9.467416299076461,-9.467416299076461,45.78949207945291,45.78949207945291,45.78949207945291,0.0,0.0,0.0,1498.1621676798623
1021,2019-09-25,1462.8988292291976,1465.4161641634794,1529.6435020983174,1462.8988292291976,1462.8988292291976,32.85011070546239,32.85011070546239,32.85011070546239,-9.487546814364865,-9.487546814364865,-9.487546814364865,42.33765751982725,42.33765751982725,42.33765751982725,0.0,0.0,0.0,1495.74893993466
1022,2019-09-26,1463.9575665589095,1459.667494324051,1525.4095081269722,1463.9575665589095,1463.9575665589095,29.7457684979736,29.7457684979736,29.7457684979736,-9.213960470872854,-9.213960470872854,-9.213960470872854,38.959728968846456,38.959728968846456,38.959728968846456,0.0,0.0,0.0,1493.7033350568831
1023,2019-09-27,1465.0163038886217,1462.5697944153574,1524.3690196819293,1465.0163038886217,1465.0163038886217,27.363272629968392,27.363272629968392,27.363272629968392,-8.333847159714411,-8.333847159714411,-8.333847159714411,35.6971197896828,35.6971197896828,35.6971197896828,0.0,0.0,0.0,1492.37957651859
1024,2019-09-30,1468.1925158777576,1452.8291549173248,1520.782817584902,1468.1925158777576,1468.1925158777576,18.098103727406986,18.098103727406986,18.098103727406986,-8.877093458906922,-8.877093458906922,-8.877093458906922,26.975197186313913,26.975197186313913,26.975197186313913,0.0,0.0,0.0,1486.2906196051647
1025,2019-10-01,1469.2512532074695,1454.2649915453753,1515.9606867872283,1469.2512532074695,1469.2512532074695,15.061232586535796,15.061232586535796,15.061232586535796,-9.467416299083744,-9.467416299083744,-9.467416299083744,24.528648885619543,24.528648885619543,24.528648885619543,0.0,0.0,0.0,1484.3124857940054
